x	y	PANEL
10.1036145643089	-0.627887973340858	4
10.1667621553358	-0.675751848623609	4
10.2299097463627	-0.720921978814716	4
10.2930573373897	-0.763218302525169	4
10.3562049284166	-0.802472214201577	4
10.4193525194435	-0.838527236237377	4
10.4825001104705	-0.87123964273846	4
10.5456477014974	-0.900479032456751	4
10.6087952925243	-0.926128848607841	4
10.6719428835513	-0.948086843500509	4
10.7350904745782	-0.966265486126022	4
10.7982380656051	-0.980592311082404	4
10.861385656632	-0.991010207442792	4
10.924533247659	-0.997477646416339	4
10.9876808386859	-0.999968846894156	4
11.0508284297128	-0.998473878220379	4
11.1139760207398	-0.99299869977867	4
11.1771236117667	-0.98356513723637	4
11.2402712027936	-0.970210795540986	4
11.3034187938206	-0.95298890901584	4
11.3665663848475	-0.931968129152435	4
11.4297139758744	-0.907232250945482	4
11.4928615669014	-0.878879878861461	4
11.5560091579283	-0.847024033772299	4
11.6191567489552	-0.811791702421021	4
11.6823043399821	-0.773323331215339	4
11.7454519310091	-0.731772266367078	4
11.808599522036	-0.687304142609185	4
11.8717471130629	-0.640096222927107	4
11.9348947040899	-0.590336691936529	4
11.9980422951168	-0.538223905724288	4
12.0611898861437	-0.48396560114284	4
12.1243374771707	-0.42777806771021	4
12.1874850681976	-0.369885285416546	4
12.2506326592245	-0.310518031874169	4
12.3137802502515	-0.249912962370308	4
12.3769278412784	-0.188311666489719	4
12.4400754323053	-0.125959705067718	4
12.5032230233322	-0.0631056313126731	4
12.5663706143592	-4.89858719658941e-16	4
